"",SentenceLabelRem,SentenceScoreRem,Rubric,Score,FeedbackCode,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
5430,"""Well done!","""Well done!",Agency 2,100,812,1,2,1,40.06,1,99,2,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,100,0,0,0,50,0,50,0
5431,"There are some comments toexplain the code.You have demonstrated clear logic in theimplementation of the class methods.For add_entry, you havechecked if the new contact has already existed in the phonebook. That is good.","There are some comments toexplain the code.You have demonstrated clear logic in theimplementation of the class methods.For add_entry, you havechecked if the new contact has already existed in the phonebook. That is good.",Sensemaking 1&Agency 2,100,812,1,35,79.45,85.08,24.32,94.7,17.5,31.43,77.14,60,54.29,8.57,5.71,0,0,5.71,0,0,2.86,17.14,11.43,0,11.43,11.43,5.71,2.86,0,11.43,5.71,2.86,0,0,0,0,5.71,0,5.71,0,0,0,2.86,0,2.86,0,5.71,5.71,0,2.86,2.86,0,0,0,0,0,5.71,0,0,0,0,0,0,5.71,0,0,0,0,5.71,0,0,5.71,8.57,0,0,5.71,0,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,5.71,0,0,5.71,0,0,0,5.71,2.86,8.57,0,0,0,0,0,0,17.14,11.43,2.86,0,0,0,2.86,0
5432,"Apart from using a for loop, we could also check using the following statement:if contact in self.contact_list: # don't add the item and print warning messageelse: # add the contact to contact_listFor __str__ method, we have to sort the phonebook by name and organisation instead, as we have already implemented the __gt__ and __lt__ methods in Contact class already. We can simply sort by:sorted_contacts = sorted(self.contact_list)","Apart from using a for loop, we could also check using the following statement:if contact in self.contact_list: # don't add the item and print warning messageelse: # add the contact to contact_listFor __str__ method, we have to sort the phonebook by name and organisation instead, as we have already implemented the __gt__ and __lt__ methods in Contact class already. We can simply sort by:sorted_contacts = sorted(self.contact_list)",Impact 1,100,812,1,68,72.12,90.28,7.78,7.16,34,26.47,73.53,55.88,48.53,5.88,5.88,0,5.88,0,0,0,0,8.82,8.82,0,13.24,7.35,7.35,8.82,1.47,16.18,0,2.94,5.88,5.88,0,0,17.65,0,17.65,0,2.94,2.94,1.47,1.47,4.41,0,1.47,0,1.47,0,0,0,0,0,0,0,11.76,1.47,0,0,0,0,1.47,10.29,0,0,0,0,0,0,0,0,1.47,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,1.47,0,2.94,8.82,2.94,0,5.88,0,0,0,2.94,2.94,2.94,2.94,0,0,0,0,0,47.06,4.41,4.41,0,0,1.47,36.76,0
5433,"Good job overall. Keep it up!"" 100","Good job overall. Keep it up!""",Agency 2&Agency 3,100,812,1,6,89.52,40.06,39.59,99,3,16.67,100,66.67,33.33,16.67,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,16.67,16.67,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,33.33,33.33,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,50,16.67,0,0,16.67,0,16.67,0
5434,"""Well done!However, there is no comment to explain the code.","""Well done!However, there is no comment to explain the code.",Agency 2&Sensemaking 1,100,813,1,11,1.5,1,95.15,99,11,27.27,100,81.82,72.73,0,0,0,0,0,0,0,0,18.18,9.09,0,9.09,18.18,27.27,9.09,9.09,27.27,0,0,0,0,0,0,27.27,9.09,18.18,9.09,0,0,0,0,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,18.18,18.18,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,9.09,0,0,0,0,9.09,9.09,0,0,0,0,0,0,36.36,9.09,9.09,0,9.09,0,9.09,0
5435,You have demonstrated clear logic in the implementation ofthe class methods.,You have demonstrated clear logic in the implementation ofthe class methods.,Sensemaking 1,100,813,1,11,89.52,99,1,20.23,11,27.27,81.82,45.45,36.36,9.09,9.09,0,0,9.09,0,0,0,9.09,9.09,0,9.09,9.09,0,0,0,9.09,9.09,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,18.18,0,0,18.18,18.18,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0
5436,"For remove_entry method, the flag indicates whether any entries have been removed.","For remove_entry method, the flag indicates whether any entries have been removed.",Sensemaking 1,100,813,1,12,73.36,6.61,3.81,20.23,12,41.67,66.67,50,50,0,0,0,0,0,0,0,0,16.67,8.33,0,8.33,16.67,0,8.33,0,16.67,0,0,0,0,0,0,33.33,0,33.33,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,25,8.33,8.33,0,0,0,8.33,0
5437,"The follow statement should be put out of the for loop:if flag == 0: print('not exist')For __str__ method, we have to sort the contact first. Itcan be done by:sorted_contacts = sorted(self.contact_list)","The follow statement should be put out of the for loop:if flag == 0: print('not exist')For __str__ method, we have to sort the contact first. Itcan be done by:sorted_contacts = sorted(self.contact_list)",Impact 1,100,813,1,35,92.95,40.06,11.24,20.23,17.5,11.43,71.43,57.14,51.43,2.86,2.86,0,2.86,0,0,0,0,11.43,8.57,5.71,17.14,14.29,0,2.86,2.86,22.86,2.86,2.86,2.86,2.86,0,0,14.29,0,14.29,0,0,2.86,2.86,0,5.71,0,0,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,2.86,8.57,0,2.86,5.71,0,0,0,0,2.86,0,5.71,0,0,0,0,0,60,5.71,2.86,0,0,5.71,45.71,0
5438,Good job overall.,Good job overall.,Agency 2,100,813,1,3,89.52,40.06,1,99,3,33.33,100,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,33.33,33.33,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0
5439,"Keep it up!"" 100","Keep it up!""",Agency 3,100,813,1,3,89.52,40.06,99,99,3,0,100,100,66.67,33.33,0,0,0,0,0,0,33.33,0,0,0,33.33,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0,33.33,0
5440,Need to use Queue class to implement Stack in Task 2 50,Need to use Queue class to implement Stack in Task 2,Impact 1,50,814,1,11,99,40.06,1,20.23,11,9.09,72.73,45.45,27.27,0,0,0,0,0,0,0,0,0,0,9.09,27.27,0,0,0,0,18.18,0,0,0,0,0,0,18.18,0,18.18,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5441,Well done!Task B: it would be more natural to return 0 instead of False when ten == 0. 100,Well done!Task B: it would be more natural to return 0 instead of False when ten == 0.,Agency 2&Impact 1,100,815,1,18,10.19,13.82,39.59,93.93,18,11.11,94.44,66.67,61.11,5.56,0,0,0,0,0,0,5.56,11.11,0,16.67,11.11,16.67,16.67,5.56,0,16.67,11.11,11.11,0,0,0,0,16.67,0,16.67,0,0,5.56,0,0,5.56,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,5.56,5.56,0,0,0,5.56,5.56,0,0,0,0,0,0,0,27.78,5.56,0,0,5.56,0,16.67,0
5442,Please show the outputs of all programs in future submissions. 100,Please show the outputs of all programs in future submissions.,Impact 2,100,816,1,10,99,40.06,63.35,20.23,10,30,80,40,40,0,0,0,0,0,0,0,0,20,10,0,20,0,0,0,0,0,0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,10,0,0,10,0,0,10,0,0,0,0,0,10,10,0,0,0,0,0,0
5443,Well done! 100,Well done!,Agency 2,100,817,1,2,1,40.06,1,99,2,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0
5444,"""Well done!However, there areno comments that explain your code.","""Well done!However, there areno comments that explain your code.",Agency 2&Sensemaking 1,100,818,1,10,1,89.5,98.38,99,10,30,80,70,60,20,10,0,0,10,0,0,10,20,0,0,0,10,30,10,0,20,0,0,0,0,0,0,20,0,20,10,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,20,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,40,10,10,0,10,0,10,0
5445,You have demonstrated clear logic in theimplementation of the class methods.,You have demonstrated clear logic in theimplementation of the class methods.,Sensemaking 1,100,818,1,11,97.37,99,1,20.23,11,27.27,90.91,54.55,45.45,9.09,9.09,0,0,9.09,0,0,0,9.09,9.09,0,18.18,9.09,0,0,0,9.09,9.09,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,18.18,0,0,18.18,18.18,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0
5446,Good job overall.,Good job overall.,Agency 2,100,818,1,3,89.52,40.06,1,99,3,33.33,100,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,33.33,33.33,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0
5447,"Keep it up!"" 100","Keep it up!""",Agency 3,100,818,1,3,89.52,40.06,99,99,3,0,100,100,66.67,33.33,0,0,0,0,0,0,33.33,0,0,0,33.33,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,33.33,0,33.33,0
5448,The resolution is too poor.,The resolution is too poor.,Sensemaking 1,56.25,819,1,5,39.7,40.06,1,1,5,20,100,80,60,0,0,0,0,0,0,0,0,20,20,0,0,20,20,0,0,20,20,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,20,0,0,0,0,0,0
5449,The presenter is not showing in the videos.,The presenter is not showing in the videos.,Sensemaking 1,56.25,819,1,8,98.55,1,89.39,20.23,8,25,75,62.5,62.5,0,0,0,0,0,0,0,0,25,25,0,12.5,12.5,0,0,12.5,12.5,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
5450,All the diagrams and smaller writings are unreadable.,All the diagrams and smaller writings are unreadable.,Sensemaking 1,56.25,819,1,8,62.1,40.06,1,20.23,8,50,62.5,62.5,50,0,0,0,0,0,0,0,0,25,12.5,0,0,12.5,0,12.5,0,12.5,12.5,25,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
5451,A presentation outline is expected at the beginning.,A presentation outline is expected at the beginning.,Sensemaking 1,56.25,819,1,8,99,40.06,15.38,20.23,8,50,87.5,50,50,0,0,0,0,0,0,0,0,25,25,0,12.5,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,12.5,0,12.5,12.5,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
5452,Why are there one server for each switch? What is the function of individuals servers for switches? The routers are not shown in backbone diagram.,Why are there one server for each switch? What is the function of individuals servers for switches? The routers are not shown in backbone diagram.,Sensemaking 1,56.25,819,1,25,82.95,19.67,13.33,20.23,8.33,28,64,60,60,4,0,0,0,0,0,0,4,16,8,4,16,12,8,0,4,12,0,4,0,0,0,0,8,0,8,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,12,4,0,8,0,0,0,0
5453,DO NOT read from a notebook/script in your presentation 56.25,DO NOT read from a notebook/script in your presentation,Impact 3,56.25,819,1,10,89.52,40.06,63.35,20.23,10,20,80,70,60,10,10,0,0,10,0,0,0,20,10,0,20,10,0,0,10,20,0,0,0,0,0,0,10,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0
5454,"""A presentation outline is expected at the beginning.","""A presentation outline is expected at the beginning.",Sensemaking 1,100,820,1,8,99,40.06,15.38,20.23,8,50,87.5,50,50,0,0,0,0,0,0,0,0,25,25,0,12.5,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,12.5,0,12.5,12.5,0,0,0,0,0,25,12.5,0,0,0,0,12.5,0
5455,"The cabling length to desktops is >100m, which will reduce speed for CAT6 cables. But fiber optic cable can handle this distance.","The cabling length to desktops is >100m, which will reduce speed for CAT6 cables. But fiber optic cable can handle this distance.",Sensemaking 1,100,820,1,22,58.76,5.27,50.45,20.23,11,13.64,72.73,45.45,40.91,9.09,0,0,0,0,0,0,9.09,9.09,4.55,9.09,9.09,13.64,0,4.55,0,13.64,0,4.55,0,0,0,0,13.64,0,13.64,0,0,4.55,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,0,0,9.09,4.55,0,0,4.55,0,9.09,4.55,0,0,0,0,0,18.18,9.09,4.55,0,0,0,4.55,0
5456,"A cost estimation is required for budget and also justiying the number of equipment used, for example, 9 APs are used in your design, but less number of AP with high-coverage can also be used."" 100","A cost estimation is required for budget and also justiying the number of equipment used, for example, 9 APs are used in your design, but less number of AP with high-coverage can also be used.""",Sensemaking 1,100,820,1,35,72.76,57.11,1,20.23,35,17.14,80,71.43,51.43,2.86,2.86,0,0,2.86,0,0,0,11.43,5.71,2.86,17.14,11.43,5.71,11.43,0,20,2.86,14.29,0,0,0,0,17.14,0,17.14,0,8.57,2.86,2.86,0,2.86,0,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,5.71,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,0,0,2.86,0,0,2.86,0,0,0,0,8.57,8.57,0,0,0,0,0,0,17.14,2.86,8.57,0,0,0,5.71,0
5457,"""What is the justification for using 6 switches per floor? (4 24 port, 2 48 port switch, slide 5)"" 100","""What is the justification for using 6 switches per floor? (4 24 port, 2 48 port switch, slide 5)""",Sensemaking 1,100,821,1,19,95.09,40.06,33.61,20.23,9.5,10.53,78.95,36.84,26.32,5.26,0,0,0,0,0,0,5.26,5.26,5.26,31.58,10.53,5.26,0,0,0,15.79,0,0,0,0,0,0,10.53,0,10.53,5.26,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,5.26,5.26,0,0,0,0,0,5.26,0,0,0,0,0,0,36.84,0,10.53,5.26,0,0,21.05,0
5458,""" Structure 1. Components are in good order",""" Structure 1. Components are in good order",Sensemaking 1,50,822,1,7,89.52,40.06,24.32,99,3.5,28.57,71.43,28.57,28.57,0,0,0,0,0,0,0,0,0,0,14.29,14.29,14.29,0,0,0,14.29,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,28.57,14.29,0,0,0,0,14.29,0
5459,"; Presentation Style 1. I would recommend you to use a drawing tool, for example, LucidChart, or even presentation tools such as PowerPoint, Keynote, or Google Slides for drawing all diagrams, if possible. 2. If it is not possible, try to draw more clearly, mentioning all the proper labels.","; Presentation Style 1. I would recommend you to use a drawing tool, for example, LucidChart, or even presentation tools such as PowerPoint, Keynote, or Google Slides for drawing all diagrams, if possible. 2. If it is not possible, try to draw more clearly, mentioning all the proper labels.",Agency 1&Impact 1,50,822,1,48,62.1,3.47,3.81,52.41,12,29.17,75,60.42,47.92,6.25,4.17,2.08,0,2.08,0,0,2.08,12.5,4.17,4.17,10.42,4.17,4.17,10.42,2.08,10.42,8.33,6.25,2.08,0,2.08,0,27.08,4.17,22.92,0,2.08,4.17,12.5,2.08,10.42,0,2.08,2.08,0,0,0,0,0,0,0,0,6.25,4.17,0,0,0,0,2.08,2.08,0,0,0,0,2.08,0,0,2.08,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,4.17,0,0,0,0,4.17,0,0,0,0,0,0,27.08,8.33,16.67,0,0,0,2.08,0
5460,"; Technicality in general 1. ;Mention switch, router specifications (e.g., 24 port gigabit switch,…) in diagrams (slide number 5,7).","; Technicality in general 1. ;Mention switch, router specifications (e.g., 24 port gigabit switch,…) in diagrams (slide number 5,7).",Impact 1,50,822,1,18,98.16,40.06,39.59,20.23,6,33.33,61.11,27.78,11.11,0,0,0,0,0,0,0,0,0,0,16.67,11.11,0,0,0,0,5.56,5.56,5.56,0,0,0,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,5.56,0,0,0,0,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,5.56,11.11,0,0,0,0,0,0,0,0,0,0,0,0,94.44,38.89,22.22,0,0,0,33.33,0
5461,"2.Justification is needed for the choice of Routers/Switches (e.g.,; why you used four 8 port 10 Gbps routers?)","2.Justification is needed for the choice of Routers/Switches (e.g.,; why you used four 8 port 10 Gbps routers?)",Impact 1,50,822,1,20,89.52,89.5,1,20.23,20,20,75,45,35,5,5,0,0,5,0,0,0,10,5,20,10,5,5,0,0,15,0,5,0,0,0,0,30,0,30,10,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,45,15,5,5,0,0,20,0
5462,"3. I would recommend you to show APs coverage using circles in the diagram (slide 5) ; ; "" 50","3. I would recommend you to show APs coverage using circles in the diagram (slide 5) ; ; """,Impact 1,50,822,1,16,89.52,75.49,15.38,96.74,8,25,75,50,37.5,12.5,12.5,6.25,0,6.25,0,0,0,6.25,6.25,12.5,12.5,6.25,0,0,0,18.75,0,0,0,0,0,0,12.5,0,12.5,0,6.25,6.25,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,12.5,6.25,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,6.25,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,37.5,6.25,0,0,0,0,31.25,0
5463,A presentation outline is expected at the beginning.,A presentation outline is expected at the beginning.,Impact 1,100,823,1,8,99,40.06,15.38,20.23,8,50,87.5,50,50,0,0,0,0,0,0,0,0,25,25,0,12.5,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,12.5,0,12.5,12.5,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0
5464,I did not get your plan B.,I did not get your plan B.,Sensemaking 1,100,823,1,7,1,1,99,20.23,7,0,85.71,71.43,57.14,28.57,28.57,14.29,0,14.29,0,0,0,14.29,0,0,0,14.29,0,0,14.29,28.57,0,0,14.29,0,14.29,0,28.57,0,28.57,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0
5465,The cost estimation is good for budget.,The cost estimation is good for budget.,Impact 1,100,823,1,7,99,40.06,1,99,7,14.29,100,71.43,42.86,0,0,0,0,0,0,0,0,14.29,14.29,0,14.29,14.29,0,0,0,14.29,0,28.57,0,0,0,0,14.29,0,14.29,0,0,0,14.29,0,0,0,14.29,14.29,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0
5466,You need to justify the use of 2 routers per floor.,You need to justify the use of 2 routers per floor.,Impact 1,100,823,1,11,99,99,5.07,20.23,11,18.18,90.91,63.64,45.45,9.09,9.09,0,0,9.09,0,0,0,9.09,9.09,9.09,27.27,0,0,0,0,18.18,0,0,0,0,0,0,27.27,0,27.27,9.09,18.18,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,9.09,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0
